ESTRATO,SEMESTRE,PROMEDIOSEMESTRE,EDAD2,PROGRAMA,GENERO,CIUDADRESIDENCIA,CIUDADNACIMIENTO,target
3.0,10,4.8,25,7306,1,76001.0,76001.0,1
2.0,10,4.5,23,7306,1,76001.0,11001.0,1
1.0,10,4.8,23,7306,1,76275.0,76520.0,1
2.0,2,3.6,20,7306,0,76001.0,76001.0,1
1.0,4,0.0,25,7306,1,76622.0,76622.0,1
2.0,10,4.7,24,7306,1,76001.0,76001.0,1
2.0,1,3.4,25,7306,1,76001.0,76001.0,0
1.0,10,4.8,22,7306,0,76892.0,76001.0,1
3.0,10,4.8,30,7306,0,76001.0,76001.0,1
2.0,10,4.2,23,7306,0,76001.0,76834.0,1
3.0,1,3.0,19,7306,1,76001.0,76001.0,1
2.0,10,4.6,22,7306,0,19300.0,19300.0,1
1.0,10,4.9,23,7306,0,76001.0,76109.0,1
1.0,10,4.8,23,7306,1,5400.0,76400.0,1
1.0,10,4.8,23,7306,1,52399.0,76400.0,1
1.0,10,4.8,23,7306,1,70400.0,76400.0,1
1.0,10,4.8,23,7306,1,76400.0,76400.0,1
2.0,10,4.5,23,7306,0,76622.0,76622.0,1
1.0,10,4.8,23,7306,0,76622.0,76622.0,1
3.0,10,4.9,23,7306,0,76001.0,76147.0,1
1.0,4,2.6,23,7306,0,76248.0,76248.0,1
2.0,10,5.0,24,7306,0,76001.0,76001.0,1
1.0,10,4.8,28,7306,0,76001.0,76001.0,1
3.0,8,4.0,23,7306,1,76364.0,76001.0,1
2.0,9,3.3,27,7306,0,76001.0,76001.0,1
2.0,2,3.7,20,7306,0,76001.0,17442.0,0
4.0,2,3.0,20,7306,0,76001.0,76001.0,0
2.0,2,2.8,23,7306,1,76001.0,76001.0,1
2.0,10,4.8,25,7306,0,76364.0,76364.0,1
4.0,3,2.7,22,7306,0,76001.0,76001.0,1
3.0,10,4.8,23,7306,0,5059.0,63001.0,1
3.0,10,4.8,23,7306,0,63001.0,63001.0,1
3.0,2,2.9,20,7306,1,76001.0,76001.0,1
2.0,2,3.2,18,7306,1,76834.0,76834.0,0
2.0,10,4.2,22,7306,1,76364.0,76364.0,1
3.0,10,4.4,25,7306,1,76001.0,76001.0,1
2.0,10,4.3,24,7306,1,19698.0,19698.0,1
3.0,10,4.8,22,7306,0,76834.0,76834.0,1
3.0,10,4.4,23,7306,0,76364.0,76001.0,1
2.0,10,4.5,22,7306,0,76001.0,76001.0,1
4.0,10,5.0,23,7306,0,76520.0,76520.0,1
2.0,10,4.4,23,7306,0,76001.0,76109.0,1
3.0,2,1.6,19,7306,0,76001.0,76001.0,1
4.0,6,3.3,27,7306,1,76001.0,76001.0,1
4.0,10,4.4,22,7306,0,76001.0,76001.0,1
2.0,10,4.0,22,7306,1,76001.0,76001.0,1
3.0,6,2.6,23,7306,1,76001.0,76001.0,1
3.0,1,4.1,18,7306,0,76001.0,76001.0,0
3.0,10,4.6,23,7306,1,76520.0,76520.0,1
2.0,10,4.9,25,7306,0,76001.0,11001.0,1
3.0,2,3.7,19,7306,0,76001.0,76001.0,0
2.0,5,2.6,25,7306,0,76001.0,76001.0,1
2.0,7,4.2,21,7306,0,76001.0,11001.0,0
4.0,10,4.1,22,7306,0,76364.0,76001.0,1
1.0,10,4.2,24,7306,1,76001.0,76001.0,1
5.0,5,4.3,19,7306,1,76001.0,76001.0,0
2.0,7,2.8,22,7306,0,76520.0,76520.0,1
2.0,10,4.6,53,7306,1,76001.0,76001.0,1
2.0,9,3.9,23,7306,0,19455.0,76001.0,1
4.0,1,3.4,18,7306,1,76001.0,76001.0,0
3.0,9,3.8,23,7306,0,76001.0,76001.0,1
2.0,4,1.3,22,7306,0,76001.0,76109.0,1
3.0,10,4.7,22,7306,1,76001.0,76001.0,1
2.0,10,4.8,22,7306,0,76520.0,76520.0,1
1.0,10,4.5,28,7306,0,76001.0,76001.0,1
3.0,9,3.7,24,7306,0,76001.0,5129.0,1
2.0,10,4.4,23,7306,1,76520.0,76520.0,1
2.0,5,0.8,23,7306,1,76001.0,76001.0,1
4.0,3,3.1,24,7306,1,76001.0,76001.0,0
2.0,1,3.0,18,7306,0,19573.0,19573.0,0
3.0,8,3.8,24,7306,1,76001.0,76001.0,1
2.0,2,3.7,17,7306,0,76001.0,76001.0,0
3.0,8,4.1,23,7306,1,76001.0,76001.0,1
2.0,5,2.9,27,7306,1,76001.0,76001.0,1
2.0,10,4.2,25,7306,1,76364.0,76364.0,1
2.0,9,4.0,24,7306,1,76834.0,76001.0,1
3.0,9,3.9,23,7306,0,76001.0,76001.0,1
3.0,1,3.0,18,7306,0,76622.0,76622.0,0
3.0,1,2.0,19,7306,0,76001.0,52399.0,1
3.0,10,4.8,27,7306,0,8141.0,76001.0,1
3.0,10,4.8,27,7306,0,76130.0,76001.0,1
2.0,9,4.1,24,7306,0,76318.0,76111.0,1
2.0,9,3.9,24,7306,0,76001.0,76001.0,1
2.0,10,4.4,23,7306,0,76318.0,76318.0,1
1.0,9,4.2,27,7306,0,76001.0,76001.0,1
3.0,7,0.0,23,7306,0,76001.0,76001.0,1
3.0,10,4.5,22,7306,1,76001.0,76001.0,1
2.0,10,5.0,23,7306,0,76520.0,76001.0,1
2.0,10,4.8,22,7306,0,76520.0,76001.0,1
2.0,9,2.8,24,7306,0,76001.0,19698.0,1
2.0,9,4.6,23,7306,0,76001.0,76001.0,1
2.0,9,4.1,24,7306,0,76001.0,76001.0,1
2.0,1,1.0,20,7306,0,76520.0,76520.0,1
2.0,9,4.0,25,7306,0,19698.0,76001.0,1
1.0,7,3.6,20,7306,1,76001.0,76001.0,0
2.0,10,4.3,25,7306,0,76520.0,76520.0,1
3.0,2,1.0,19,7306,0,76001.0,76001.0,1
2.0,2,3.9,20,7306,0,76520.0,63001.0,0
2.0,1,2.3,19,7306,0,76001.0,76001.0,1
2.0,10,5.0,24,7306,1,76001.0,76001.0,1
4.0,10,4.5,23,7306,0,76001.0,76895.0,1
2.0,10,4.3,23,7306,1,76001.0,11001.0,1
3.0,10,5.0,23,7306,0,76563.0,76563.0,1
3.0,10,4.7,24,7306,0,76364.0,76001.0,1
1.0,2,3.2,18,7306,0,76001.0,76001.0,0
2.0,10,4.9,25,7306,1,76001.0,76001.0,1
3.0,8,3.0,23,7306,0,76520.0,76520.0,0
2.0,10,5.0,24,7306,0,76364.0,11001.0,1
3.0,5,1.1,23,7306,1,76001.0,76001.0,1
3.0,10,4.8,23,7306,1,76895.0,52203.0,1
2.0,10,4.5,29,7306,0,76001.0,76001.0,1
2.0,10,4.2,23,7306,0,76520.0,76520.0,1
4.0,10,4.5,23,7306,1,76001.0,76001.0,1
4.0,10,4.7,22,7306,1,76001.0,76001.0,1
2.0,9,4.3,23,7306,0,76364.0,76001.0,1
3.0,8,2.2,21,7306,1,66001.0,66001.0,0
1.0,7,3.5,23,7306,1,76895.0,76895.0,1
2.0,10,3.8,23,7306,1,76306.0,76306.0,1
3.0,10,5.0,23,7306,0,5400.0,76400.0,1
3.0,10,5.0,23,7306,0,52399.0,76400.0,1
3.0,10,5.0,23,7306,0,70400.0,76400.0,1
3.0,10,5.0,23,7306,0,76400.0,76400.0,1
2.0,10,4.8,24,7306,1,76520.0,76520.0,1
2.0,10,4.9,37,7306,0,76869.0,76834.0,1
3.0,10,4.9,23,7306,1,76001.0,76001.0,1
1.0,2,3.7,18,7306,0,76001.0,76001.0,0
2.0,10,3.9,26,7306,1,76001.0,76001.0,1
2.0,3,4.0,20,7306,1,76001.0,76001.0,0
3.0,9,4.2,25,7306,1,76001.0,17001.0,1
2.0,10,4.6,24,7306,0,76834.0,76834.0,1
3.0,10,4.7,24,7306,0,76520.0,76520.0,1
5.0,4,0.1,23,7306,1,76001.0,76001.0,0
3.0,10,4.0,23,7306,0,76001.0,76001.0,1
4.0,3,3.0,19,7306,1,76001.0,76001.0,0
2.0,10,4.6,22,7306,1,76001.0,52001.0,1
2.0,3,4.1,19,7306,0,76001.0,76001.0,0
2.0,10,4.4,22,7306,1,76001.0,76001.0,1
2.0,2,2.5,19,7306,0,76001.0,76001.0,1
2.0,6,1.3,22,7306,1,76520.0,76520.0,1
6.0,1,3.3,19,7306,1,76001.0,76001.0,0
3.0,7,1.5,21,7306,0,76001.0,76001.0,1
1.0,10,5.0,24,7306,0,19698.0,19698.0,1
1.0,7,3.1,23,7306,0,76113.0,76834.0,1
2.0,9,4.2,24,7306,0,76834.0,76834.0,1
2.0,2,3.0,18,7306,1,76001.0,76001.0,1
2.0,10,4.8,22,7306,0,19100.0,76100.0,1
2.0,10,4.8,22,7306,0,68101.0,76100.0,1
2.0,10,4.8,22,7306,0,76100.0,76100.0,1
1.0,10,4.4,21,7306,1,76036.0,76036.0,1
3.0,9,3.2,22,7306,1,76001.0,76001.0,0
3.0,10,4.8,22,7306,0,76622.0,76622.0,1
3.0,10,4.8,23,7306,1,76001.0,76001.0,1
2.0,10,4.8,21,7306,1,76001.0,76001.0,1
2.0,5,3.0,24,7306,0,76248.0,76248.0,1
2.0,10,4.9,23,7306,1,76001.0,76001.0,1
2.0,3,3.9,23,7306,0,76001.0,76001.0,0
1.0,10,5.0,23,7306,1,76001.0,76001.0,1
3.0,7,3.7,23,7306,1,76001.0,76001.0,1
3.0,3,3.0,24,7306,0,76001.0,76001.0,1
2.0,4,2.3,19,7306,1,76001.0,76001.0,1
1.0,9,3.4,22,7306,1,19845.0,19845.0,1
2.0,4,3.6,20,7306,1,76001.0,76001.0,0
2.0,10,4.9,23,7306,0,76001.0,11001.0,1
2.0,3,2.1,23,7306,1,76001.0,76001.0,1
2.0,10,4.6,23,7306,0,76001.0,76275.0,1
5.0,2,4.0,30,7306,1,76001.0,76001.0,0
4.0,10,4.6,23,7306,1,76001.0,76001.0,1
1.0,2,3.1,19,7306,0,19100.0,76100.0,0
1.0,2,3.1,19,7306,0,68101.0,76100.0,0
1.0,2,3.1,19,7306,0,76100.0,76100.0,0
3.0,10,4.8,22,7306,1,76113.0,76001.0,1
3.0,9,4.0,22,7306,1,76001.0,76001.0,1
1.0,9,3.7,22,7306,1,76001.0,76001.0,1
3.0,10,4.8,29,7306,0,76001.0,76001.0,1
2.0,9,3.5,22,7306,0,76001.0,76001.0,1
3.0,9,3.9,24,7306,1,76001.0,76001.0,1
2.0,9,3.7,23,7306,1,76001.0,76001.0,1
1.0,10,4.4,23,7306,1,8141.0,76130.0,1
1.0,10,4.4,23,7306,1,76130.0,76130.0,1
2.0,2,3.8,21,7306,1,76001.0,76001.0,0
3.0,10,4.7,22,7306,1,76520.0,76001.0,1
2.0,6,3.7,32,7306,0,76364.0,76001.0,1
3.0,9,3.6,27,7306,1,76001.0,76001.0,1
4.0,9,3.8,23,7306,1,76001.0,76001.0,1
1.0,9,2.2,23,7306,1,76036.0,76036.0,1
2.0,9,4.0,23,7306,0,76834.0,76834.0,1
2.0,9,4.2,24,7306,1,76001.0,76001.0,1
2.0,2,4.0,17,7306,0,76364.0,76001.0,0
3.0,9,3.9,25,7306,1,76001.0,76001.0,1
3.0,9,4.3,24,7306,1,76520.0,76520.0,1
3.0,7,1.7,22,7306,1,76001.0,76001.0,0
2.0,7,3.6,23,7306,0,76001.0,76001.0,1
4.0,8,4.0,22,7306,0,76001.0,76895.0,1
4.0,9,3.9,22,7306,0,76001.0,76001.0,1
1.0,9,3.9,23,7306,0,76001.0,76001.0,1
1.0,8,4.0,23,7306,0,19698.0,19698.0,1
2.0,9,3.6,23,7306,0,76001.0,76001.0,1
2.0,8,3.3,27,7306,1,76834.0,11001.0,1
1.0,9,3.6,26,7306,0,19573.0,76001.0,1
3.0,2,1.0,21,7306,0,19455.0,19455.0,1
1.0,9,3.9,23,7306,0,76036.0,76036.0,1
2.0,9,3.7,22,7306,0,76001.0,76111.0,1
1.0,9,3.8,23,7306,1,19455.0,19455.0,1
2.0,9,3.9,22,7306,0,19455.0,19455.0,1
2.0,9,4.0,22,7306,0,76001.0,76001.0,1
2.0,9,3.9,23,7306,0,76001.0,76001.0,1
3.0,5,3.9,24,7306,1,76001.0,76001.0,1
2.0,8,3.7,23,7306,1,76318.0,76318.0,1
2.0,9,4.4,23,7306,0,76520.0,76001.0,1
3.0,9,4.1,23,7306,1,76001.0,76001.0,1
1.0,9,4.1,22,7306,0,76001.0,76109.0,1
4.0,9,4.2,24,7306,0,76001.0,76001.0,1
1.0,1,3.1,18,7306,1,76001.0,76001.0,0
2.0,4,2.5,20,7306,0,76001.0,76001.0,1
3.0,6,3.2,23,7306,0,76001.0,76001.0,1
1.0,1,3.3,18,7306,1,76001.0,76001.0,0
2.0,9,4.1,26,7306,0,76001.0,76001.0,1
1.0,4,1.8,24,7306,1,76036.0,76036.0,1
3.0,9,3.7,22,7306,0,76001.0,76001.0,1
1.0,9,4.1,24,7306,1,76622.0,76622.0,1
3.0,1,3.8,18,7306,0,76520.0,76520.0,0
3.0,7,3.1,23,7306,0,76001.0,76001.0,1
3.0,2,2.6,20,7306,0,76001.0,19318.0,0
2.0,8,4.1,24,7306,0,76001.0,76001.0,1
3.0,9,3.9,23,7306,0,76001.0,13657.0,1
3.0,8,3.9,23,7306,1,76001.0,76001.0,1
2.0,9,3.8,22,7306,0,76001.0,76001.0,1
3.0,9,4.1,23,7306,0,76001.0,86219.0,1
3.0,4,2.9,23,7306,0,76001.0,76001.0,0
3.0,9,4.1,22,7306,1,76001.0,76001.0,1
1.0,9,4.2,23,7306,0,76233.0,76520.0,1
2.0,7,3.7,22,7306,0,76001.0,76001.0,1
3.0,9,4.1,23,7306,1,76001.0,76895.0,1
3.0,8,4.0,24,7306,1,76001.0,76001.0,1
2.0,6,4.0,20,7306,0,76520.0,76520.0,0
3.0,9,3.9,23,7306,0,76834.0,76834.0,1
3.0,1,3.6,20,7306,0,76364.0,76001.0,0
1.0,8,4.0,24,7306,1,76001.0,76001.0,1
2.0,6,3.5,27,7306,0,19573.0,76001.0,1
3.0,9,4.2,23,7306,0,76001.0,76001.0,1
1.0,9,4.1,23,7306,0,76001.0,76001.0,1
3.0,8,4.0,24,7306,0,76001.0,76001.0,1
4.0,1,3.5,19,7306,0,76001.0,76001.0,0
3.0,9,4.4,24,7306,0,76834.0,76834.0,1
3.0,5,3.4,26,7306,1,76001.0,76001.0,1
2.0,9,3.9,23,7306,0,76834.0,76834.0,1
1.0,9,3.9,23,7306,1,19142.0,76001.0,1
2.0,9,3.8,26,7306,1,76001.0,41396.0,1
3.0,9,4.1,25,7306,0,76001.0,76001.0,1
3.0,9,4.1,25,7306,1,76001.0,17001.0,1
2.0,7,3.7,23,7306,1,19698.0,76001.0,1
2.0,8,3.7,25,7306,0,76001.0,76001.0,1
1.0,10,4.5,27,7306,1,76001.0,76001.0,1
3.0,2,4.2,18,7306,0,76001.0,19698.0,0
2.0,7,2.4,26,7306,1,76001.0,76001.0,1
1.0,6,3.8,24,7306,0,76001.0,76001.0,1
1.0,7,3.6,24,7306,1,76001.0,52001.0,1
1.0,5,2.7,24,7306,0,76306.0,76306.0,1
3.0,1,1.9,18,7306,1,76001.0,76001.0,0
3.0,7,3.6,23,7306,0,76001.0,76001.0,1
2.0,9,3.6,26,7306,0,76520.0,76520.0,1
2.0,1,2.7,19,7306,0,76001.0,52540.0,1
2.0,2,3.9,19,7306,1,76001.0,76001.0,0
2.0,1,3.6,20,7306,1,76001.0,76001.0,0
2.0,9,4.1,22,7306,0,76001.0,76001.0,1
3.0,9,3.9,22,7306,1,76001.0,76364.0,1
4.0,3,3.4,21,7306,0,76001.0,76001.0,0
2.0,9,3.9,24,7306,0,76364.0,76001.0,1
2.0,9,4.0,23,7306,0,76001.0,76001.0,1
3.0,9,4.0,24,7306,0,76520.0,76520.0,1
3.0,9,4.1,24,7306,0,76364.0,76001.0,1
3.0,8,4.2,21,7306,1,76001.0,5266.0,1
2.0,7,3.7,24,7306,1,76001.0,76001.0,1
1.0,8,4.0,22,7306,0,76001.0,76001.0,1
5.0,9,4.4,44,7306,0,76001.0,76001.0,1
3.0,8,4.3,22,7306,1,76001.0,76001.0,1
3.0,8,4.1,23,7306,0,76001.0,76001.0,1
4.0,7,3.3,22,7306,1,76147.0,76147.0,1
1.0,8,4.6,26,7306,0,76001.0,76001.0,1
3.0,8,4.0,23,7306,0,76001.0,76001.0,1
2.0,8,3.7,24,7306,0,76001.0,76001.0,1
1.0,8,4.1,23,7306,1,73001.0,73001.0,1
2.0,8,4.0,23,7306,0,76001.0,76001.0,1
1.0,7,3.7,22,7306,0,76001.0,52233.0,1
1.0,8,4.2,21,7306,0,76109.0,76001.0,1
2.0,7,3.5,23,7306,1,76275.0,76275.0,1
3.0,8,4.3,23,7306,0,76001.0,76001.0,1
2.0,7,0.7,21,7306,0,76001.0,76001.0,1
2.0,8,4.0,22,7306,0,76001.0,76001.0,1
5.0,5,2.7,23,7306,1,76001.0,76001.0,1
2.0,7,3.0,21,7306,1,76001.0,76001.0,1
3.0,8,4.3,22,7306,0,52001.0,52001.0,1
3.0,8,4.3,25,7306,0,76001.0,76001.0,1
3.0,7,3.0,24,7306,1,76147.0,76147.0,1
2.0,8,4.2,24,7306,0,76001.0,76001.0,1
3.0,7,3.7,22,7306,0,76001.0,73001.0,1
3.0,8,4.3,21,7306,0,76001.0,76001.0,1
3.0,6,3.3,22,7306,1,76001.0,76001.0,1
3.0,8,4.3,22,7306,0,76001.0,76001.0,1
3.0,7,4.2,23,7306,0,76892.0,76520.0,1
3.0,2,4.1,18,7306,0,76001.0,76622.0,0
3.0,8,4.2,22,7306,1,76001.0,76001.0,1
2.0,4,2.9,23,7306,0,76364.0,76364.0,1
2.0,8,4.0,22,7306,1,76036.0,76834.0,1
2.0,8,4.2,22,7306,0,76036.0,76834.0,1
3.0,8,4.4,25,7306,1,76001.0,76001.0,1
1.0,8,4.1,25,7306,1,76001.0,54001.0,1
3.0,5,2.8,22,7306,1,76001.0,76001.0,1
1.0,6,3.8,26,7306,0,76001.0,52560.0,1
1.0,7,3.1,24,7306,0,76001.0,76001.0,1
3.0,7,3.9,23,7306,1,76520.0,76520.0,1
1.0,7,3.3,22,7306,1,76622.0,76622.0,1
3.0,5,3.9,23,7306,1,76001.0,76001.0,1
3.0,1,3.0,18,7306,1,76622.0,76520.0,0
2.0,1,3.8,20,7306,0,76001.0,76001.0,0
1.0,8,4.2,24,7306,1,76001.0,66001.0,1
3.0,7,3.8,22,7306,0,76001.0,76001.0,1
1.0,7,3.2,24,7306,1,76520.0,76520.0,1
1.0,7,3.7,21,7306,0,76001.0,76001.0,1
3.0,1,2.7,18,7306,0,76001.0,76001.0,0
2.0,7,3.8,22,7306,0,19455.0,76275.0,1
2.0,7,3.3,22,7306,0,76892.0,76001.0,1
3.0,2,4.4,18,7306,0,76001.0,76001.0,0
2.0,6,4.4,26,7306,0,76001.0,76001.0,1
3.0,7,3.4,22,7306,0,76001.0,76001.0,1
3.0,7,3.6,22,7306,0,76001.0,76001.0,1
3.0,1,2.2,19,7306,1,76622.0,76622.0,0
2.0,6,3.6,23,7306,0,76520.0,76520.0,1
2.0,7,3.5,25,7306,0,76001.0,76001.0,1
2.0,1,0.7,18,7306,1,76001.0,76001.0,1
3.0,3,3.6,19,7306,1,76001.0,52001.0,0
4.0,8,4.0,23,7306,0,76001.0,76001.0,1
5.0,7,3.5,23,7306,0,76001.0,76001.0,1
2.0,3,2.6,25,7306,1,76001.0,52079.0,1
2.0,5,3.5,22,7306,0,76275.0,76275.0,1
2.0,5,3.7,22,7306,0,76001.0,76001.0,1
3.0,4,3.8,23,7306,1,76834.0,76001.0,1
1.0,3,3.9,22,7306,0,76001.0,11001.0,0
2.0,7,3.5,23,7306,0,76834.0,76834.0,1
5.0,5,3.5,22,7306,0,76001.0,76001.0,1
3.0,7,3.5,24,7306,1,76001.0,76001.0,1
4.0,1,1.3,21,7306,1,76001.0,76001.0,0
1.0,5,2.7,22,7306,0,76001.0,76001.0,1
2.0,8,4.1,22,7306,1,76834.0,76834.0,1
2.0,2,1.0,21,7306,0,19698.0,19698.0,1
2.0,8,4.1,22,7306,1,76001.0,76001.0,1
1.0,8,4.3,22,7306,0,76001.0,76001.0,1
3.0,8,4.1,24,7306,0,76001.0,76001.0,1
6.0,1,4.0,26,7306,1,76001.0,76001.0,0
2.0,8,4.3,23,7306,0,76001.0,76001.0,1
3.0,7,3.5,22,7306,1,76520.0,76001.0,1
1.0,7,3.6,22,7306,0,76622.0,76622.0,1
3.0,4,2.7,21,7306,0,76001.0,76001.0,1
3.0,3,2.9,19,7306,1,76001.0,76001.0,1
2.0,7,3.6,21,7306,1,76001.0,76001.0,1
1.0,7,3.5,23,7306,1,19573.0,19573.0,1
2.0,2,3.4,23,7306,1,76520.0,76520.0,1
1.0,7,3.6,20,7306,0,76001.0,76001.0,1
3.0,7,3.5,22,7306,1,76001.0,76622.0,1
2.0,7,3.5,21,7306,0,76834.0,76834.0,1
2.0,6,3.6,23,7306,1,76001.0,76001.0,1
3.0,7,3.3,23,7306,0,76001.0,76001.0,1
3.0,7,3.6,23,7306,1,76001.0,76001.0,1
2.0,6,3.8,22,7306,0,76001.0,76001.0,1
1.0,7,3.3,22,7306,1,76364.0,76001.0,1
3.0,7,3.4,22,7306,1,76001.0,76001.0,1
3.0,7,3.5,22,7306,1,76001.0,76001.0,1
2.0,5,3.9,20,7306,1,76520.0,76520.0,1
3.0,7,3.6,21,7306,0,76001.0,41001.0,1
4.0,7,3.9,21,7306,1,76520.0,76001.0,1
2.0,6,3.8,22,7306,1,19573.0,19573.0,1
2.0,6,4.0,23,7306,1,76001.0,76001.0,1
2.0,6,3.8,21,7306,1,19001.0,19001.0,1
1.0,5,3.3,23,7306,1,76001.0,76001.0,1
2.0,5,3.3,22,7306,0,76001.0,76001.0,1
1.0,6,3.5,22,7306,0,19100.0,76100.0,1
1.0,6,3.5,22,7306,0,68101.0,76100.0,1
1.0,6,3.5,22,7306,0,76100.0,76100.0,1
2.0,6,3.9,22,7306,1,76001.0,76001.0,1
5.0,7,3.7,22,7306,0,76001.0,76001.0,1
3.0,7,3.6,21,7306,0,76001.0,76001.0,0
3.0,7,3.5,26,7306,0,76001.0,76001.0,1
1.0,7,3.7,22,7306,0,76001.0,76001.0,1
1.0,5,2.2,23,7306,0,76001.0,76001.0,1
3.0,7,4.2,22,7306,0,76001.0,76001.0,1
3.0,6,4.1,22,7306,0,76001.0,76001.0,1
2.0,7,3.6,22,7306,0,76001.0,76001.0,1
1.0,6,3.9,21,7306,0,76001.0,76001.0,1
2.0,7,4.0,22,7306,0,76563.0,76563.0,1
1.0,7,3.5,22,7306,1,76275.0,76275.0,1
3.0,6,3.8,24,7306,1,76001.0,76001.0,1
2.0,5,3.1,23,7306,0,76520.0,76520.0,1
2.0,3,3.9,20,7306,1,76001.0,76001.0,0
2.0,3,1.8,20,7306,0,76520.0,76520.0,1
3.0,6,4.0,21,7306,1,76001.0,76001.0,1
2.0,8,4.1,21,7306,0,76001.0,76001.0,1
1.0,6,3.7,23,7306,0,76001.0,76001.0,1
4.0,7,3.7,22,7306,1,76001.0,76001.0,1
3.0,5,3.1,30,7306,0,76001.0,76001.0,1
2.0,5,3.6,22,7306,0,76001.0,76001.0,1
2.0,6,3.6,21,7306,0,76001.0,76001.0,1
1.0,5,2.8,21,7306,1,76001.0,76001.0,1
2.0,7,3.2,23,7306,1,76364.0,76001.0,1
2.0,1,3.9,18,7306,1,76001.0,76001.0,0
3.0,7,3.8,24,7306,0,76001.0,76001.0,1
2.0,7,3.4,27,7306,0,76364.0,76001.0,1
2.0,5,3.1,22,7306,0,76001.0,76001.0,1
3.0,7,3.8,20,7306,1,76001.0,76001.0,1
3.0,1,2.8,16,7306,1,76001.0,76001.0,1
1.0,2,2.6,24,7306,0,76001.0,76001.0,1
2.0,7,3.7,26,7306,0,76001.0,76001.0,1
2.0,7,3.5,23,7306,0,19698.0,19698.0,1
3.0,7,3.4,21,7306,0,76001.0,76001.0,1
2.0,7,3.1,22,7306,1,73001.0,73001.0,1
3.0,8,3.6,21,7306,0,76001.0,76001.0,1
3.0,5,2.1,25,7306,0,76001.0,76001.0,1
3.0,7,4.0,22,7306,0,76001.0,76001.0,1
1.0,7,4.2,22,7306,0,52227.0,52227.0,1
3.0,7,3.6,25,7306,0,76001.0,76001.0,1
3.0,7,3.6,22,7306,1,76001.0,76001.0,1
2.0,5,3.6,23,7306,1,76001.0,76001.0,1
2.0,7,4.0,21,7306,0,76001.0,66001.0,1
4.0,7,3.4,24,7306,1,76001.0,76001.0,1
3.0,5,3.0,21,7306,0,76001.0,76001.0,1
1.0,7,3.7,23,7306,0,76001.0,76001.0,1
2.0,6,4.0,23,7306,0,76001.0,76001.0,1
2.0,6,3.3,25,7306,0,76001.0,27077.0,1
3.0,4,3.1,20,7306,1,76001.0,76001.0,0
5.0,3,3.2,22,7306,1,76001.0,76001.0,0
2.0,5,3.0,23,7306,1,19698.0,19698.0,1
3.0,7,3.4,21,7306,1,76001.0,76001.0,1
3.0,5,3.1,23,7306,0,76001.0,76001.0,1
2.0,6,3.7,23,7306,0,76892.0,76892.0,1
2.0,6,3.7,21,7306,0,76364.0,76364.0,1
2.0,4,3.4,23,7306,1,76001.0,76001.0,1
3.0,7,3.7,22,7306,0,76001.0,76001.0,1
2.0,3,0.3,21,7306,0,76520.0,76520.0,1
2.0,7,3.9,23,7306,0,76001.0,76001.0,1
2.0,4,0.7,21,7306,0,76306.0,76001.0,1
3.0,4,1.1,20,7306,1,76001.0,76001.0,1
2.0,6,3.2,21,7306,0,76001.0,76001.0,1
2.0,3,3.5,18,7306,1,76001.0,76001.0,0
3.0,7,3.8,24,7306,1,76001.0,76001.0,1
2.0,7,4.0,23,7306,1,76001.0,76001.0,1
2.0,7,3.7,20,7306,0,76001.0,76001.0,1
4.0,3,4.0,20,7306,1,76001.0,76001.0,0
2.0,5,3.3,22,7306,0,76895.0,76001.0,1
3.0,7,3.6,22,7306,0,19001.0,19001.0,1
2.0,6,3.6,22,7306,0,76520.0,76520.0,1
3.0,4,3.4,19,7306,0,76001.0,76001.0,0
2.0,4,3.4,22,7306,0,76001.0,76001.0,1
3.0,3,2.4,19,7306,0,76001.0,76001.0,1
2.0,4,0.8,29,7306,1,76001.0,76001.0,1
1.0,1,2.5,23,7306,1,76001.0,76001.0,1
3.0,4,3.3,22,7306,0,76869.0,76001.0,1
2.0,5,3.6,22,7306,1,76364.0,76001.0,1
1.0,4,2.7,22,7306,0,76001.0,76109.0,1
3.0,7,3.7,22,7306,1,76001.0,76001.0,1
3.0,1,3.8,18,7306,1,76001.0,76001.0,0
3.0,5,3.3,21,7306,0,76001.0,76001.0,1
3.0,7,3.7,21,7306,0,73001.0,73001.0,1
1.0,1,2.7,19,7306,1,76001.0,76001.0,1
2.0,2,3.4,19,7306,1,76001.0,76001.0,0
1.0,7,3.3,21,7306,0,76001.0,76001.0,1
3.0,7,3.5,23,7306,0,76001.0,76001.0,1
2.0,4,1.5,24,7306,1,76001.0,76001.0,1
3.0,6,3.6,21,7306,0,76001.0,76001.0,1
1.0,7,3.4,21,7306,1,19573.0,76001.0,1
2.0,2,3.4,22,7306,0,76001.0,76001.0,0
3.0,4,3.0,22,7306,1,76001.0,76001.0,1
2.0,5,2.8,22,7306,0,76001.0,76001.0,1
5.0,2,4.5,19,7306,0,76001.0,76001.0,0
2.0,6,3.6,23,7306,1,76001.0,27077.0,1
2.0,5,3.1,21,7306,0,76364.0,76001.0,1
3.0,6,3.5,22,7306,0,76001.0,76001.0,1
3.0,6,3.5,23,7306,0,76001.0,76001.0,1
3.0,7,3.5,21,7306,1,76001.0,19001.0,1
1.0,5,2.1,22,7306,1,76001.0,19743.0,1
3.0,4,2.0,20,7306,1,76001.0,76001.0,1
3.0,7,4.1,21,7306,1,76001.0,76001.0,1
